security_code,security_name,financing_balance,financing_buy,financing_repayment,trade_date,market,source_id,theme_id,theme_name
300981,中红医疗,109793009,1928288,,2026-07-29,SZSE,margin_detail,,
300982,苏文电能,91942410,2114278,,2026-07-29,SZSE,margin_detail,,
300983,尤安设计,125591208,6174799,,2026-07-29,SZSE,margin_detail,,
300984,金沃股份,255150669,8744501,,2026-07-29,SZSE,margin_detail,,
300985,致远新能,109911216,13241732,,2026-07-29,SZSE,margin_detail,,
300986,志特新材,368246705,7728144,,2026-07-29,SZSE,margin_detail,,
300987,川网传媒,109874579,5478774,,2026-07-29,SZSE,margin_detail,,
300988,津荣天宇,156596001,8491346,,2026-07-29,SZSE,margin_detail,,
300989,蕾奥规划,285678067,837459,,2026-07-29,SZSE,margin_detail,,
300990,同飞股份,170240820,31313392,,2026-07-29,SZSE,margin_detail,,
300991,创益通,326586849,6244939,,2026-07-29,SZSE,margin_detail,,
300992,泰福泵业,90992885,758115,,2026-07-29,SZSE,margin_detail,,
300993,玉马科技,180095721,2059919,,2026-07-29,SZSE,margin_detail,,
300994,久祺股份,87510845,1093164,,2026-07-29,SZSE,margin_detail,,
300995,奇德新材,82210875,2215543,,2026-07-29,SZSE,margin_detail,,
300996,普联软件,275186772,0,,2026-07-29,SZSE,margin_detail,,
300997,欢乐家,91069810,11985710,,2026-07-29,SZSE,margin_detail,,
300998,宁波方正,190773611,11721753,,2026-07-29,SZSE,margin_detail,,
300999,金龙鱼,976619399,15950105,,2026-07-29,SZSE,margin_detail,,
301000,肇民科技,209967731,6061216,,2026-07-29,SZSE,margin_detail,,
301001,凯淳股份,29459811,2394400,,2026-07-29,SZSE,margin_detail,,
301002,崧盛股份,197635805,6160175,,2026-07-29,SZSE,margin_detail,,
301003,江苏博云,302545632,5831746,,2026-07-29,SZSE,margin_detail,,
301004,嘉益股份,52341143,2008679,,2026-07-29,SZSE,margin_detail,,
301005,超捷股份,540271092,28687756,,2026-07-29,SZSE,margin_detail,,
301006,迈拓股份,35984445,1310534,,2026-07-29,SZSE,margin_detail,,
301007,德迈仕,360376894,11253689,,2026-07-29,SZSE,margin_detail,,
301008,宏昌科技,139811362,13225884,,2026-07-29,SZSE,margin_detail,,
301009,可靠股份,62804904,1845855,,2026-07-29,SZSE,margin_detail,,
301010,晶雪节能,35882053,3361162,,2026-07-29,SZSE,margin_detail,,
301011,华立科技,72395629,1668856,,2026-07-29,SZSE,margin_detail,,
301012,扬电科技,280350518,46458231,,2026-07-29,SZSE,margin_detail,,
301013,利和兴,521051815,92358697,,2026-07-29,SZSE,margin_detail,,
301015,百洋医药,424406201,6956142,,2026-07-29,SZSE,margin_detail,,
301016,雷尔伟,162820846,1948288,,2026-07-29,SZSE,margin_detail,,
301017,漱玉平民,131430882,2389714,,2026-07-29,SZSE,margin_detail,,
301018,申菱环境,936384235,97362203,,2026-07-29,SZSE,margin_detail,,
301019,宁波色母,120807477,2659205,,2026-07-29,SZSE,margin_detail,,
301020,密封科技,79443883,4057067,,2026-07-29,SZSE,margin_detail,,
301021,英诺激光,531887247,50673605,,2026-07-29,SZSE,margin_detail,,
301022,海泰科,100564192,1622677,,2026-07-29,SZSE,margin_detail,,
301023,奕帆传动,132643422,2687386,,2026-07-29,SZSE,margin_detail,,
301024,霍普股份,31700735,1768909,,2026-07-29,SZSE,margin_detail,,
301025,读客文化,66114561,3385959,,2026-07-29,SZSE,margin_detail,,
301026,浩通科技,166818567,5124102,,2026-07-29,SZSE,margin_detail,,
301027,华蓝集团,203204390,5439254,,2026-07-29,SZSE,margin_detail,,
301028,鼎熔岩,93679038,4941817,,2026-07-29,SZSE,margin_detail,,
301029,怡合达,397189328,15172890,,2026-07-29,SZSE,margin_detail,,
301031,中熔电气,338028767,12141702,,2026-07-29,SZSE,margin_detail,,
301032,新柴股份,72527656,1071069,,2026-07-29,SZSE,margin_detail,,
301033,迈普医学,86303215,12086948,,2026-07-29,SZSE,margin_detail,,
301035,润丰股份,179888830,6077086,,2026-07-29,SZSE,margin_detail,,
301036,双乐股份,85781524,3192200,,2026-07-29,SZSE,margin_detail,,
301037,保立佳,14720088,1120371,,2026-07-29,SZSE,margin_detail,,
301038,深水规院,73233934,7535049,,2026-07-29,SZSE,margin_detail,,
301039,中集车辆,224021020,10558009,,2026-07-29,SZSE,margin_detail,,
301040,中环海陆,124835633,2052652,,2026-07-29,SZSE,margin_detail,,
301041,金百泽,173761316,7577143,,2026-07-29,SZSE,margin_detail,,
301042,安联锐视,362031649,22192049,,2026-07-29,SZSE,margin_detail,,
301043,绿岛风,68708276,3003781,,2026-07-29,SZSE,margin_detail,,
301045,天禄科技,149332406,13248095,,2026-07-29,SZSE,margin_detail,,
301046,能辉科技,169789687,3363941,,2026-07-29,SZSE,margin_detail,,
301047,义翘神州,223870589,6571680,,2026-07-29,SZSE,margin_detail,,
301048,金鹰重工,106856413,1946076,,2026-07-29,SZSE,margin_detail,,
301049,超越科技,28006567,1599748,,2026-07-29,SZSE,margin_detail,,
301050,雷电微力,615636924,6969887,,2026-07-29,SZSE,margin_detail,,
301051,信濠光电,180323465,6361885,,2026-07-29,SZSE,margin_detail,,
301052,果麦文化,172769310,3837566,,2026-07-29,SZSE,margin_detail,,
301053,远信工业,217553172,10821591,,2026-07-29,SZSE,margin_detail,,
301055,张小泉,166766629,7592779,,2026-07-29,SZSE,margin_detail,,
301056,森赫股份,63931707,1769615,,2026-07-29,SZSE,margin_detail,,
301057,汇隆新材,142966852,3772235,,2026-07-29,SZSE,margin_detail,,
301058,中粮科工,200265503,8395771,,2026-07-29,SZSE,margin_detail,,
301059,金三江,48960515,1974839,,2026-07-29,SZSE,margin_detail,,
301060,兰卫医学,85545296,2543061,,2026-07-29,SZSE,margin_detail,,
301061,匠心家居,52994441,5461372,,2026-07-29,SZSE,margin_detail,,
301062,上海艾录,164500560,3145042,,2026-07-29,SZSE,margin_detail,,
301063,海锅股份,81417862,2261799,,2026-07-29,SZSE,margin_detail,,
301065,本立科技,150418585,2151078,,2026-07-29,SZSE,margin_detail,,
301066,万事利,101254191,3248261,,2026-07-29,SZSE,margin_detail,,
301067,显盈科技,199994091,8092376,,2026-07-29,SZSE,margin_detail,,
301068,大地海洋,56305093,4245879,,2026-07-29,SZSE,margin_detail,,
301069,凯盛新材,529024812,10114639,,2026-07-29,SZSE,margin_detail,,
301070,开勒股份,420684303,8117177,,2026-07-29,SZSE,margin_detail,,
301071,力量钻石,681122836,71081379,,2026-07-29,SZSE,margin_detail,,
301072,中捷精工,41479338,6897417,,2026-07-29,SZSE,margin_detail,,
301073,君亭酒店,114731323,19119020,,2026-07-29,SZSE,margin_detail,,
301075,多瑞医药,126406430,3480210,,2026-07-29,SZSE,margin_detail,,
301076,新瀚新材,194613735,2906538,,2026-07-29,SZSE,margin_detail,,
301077,星华新材,154208284,1748153,,2026-07-29,SZSE,margin_detail,,
301078,孩子王,464459052,11008367,,2026-07-29,SZSE,margin_detail,,
301079,邵阳液压,119747972,3533667,,2026-07-29,SZSE,margin_detail,,
301080,百普赛斯,138346795,13742470,,2026-07-29,SZSE,margin_detail,,
301081,严牌股份,97322213,1930502,,2026-07-29,SZSE,margin_detail,,
301082,久盛电气,89334933,4323477,,2026-07-29,SZSE,margin_detail,,
301083,百胜智能,49397173,1744641,,2026-07-29,SZSE,margin_detail,,
301085,亚康股份,222766588,28796583,,2026-07-29,SZSE,margin_detail,,
301086,鸿富瀚,259012619,29345507,,2026-07-29,SZSE,margin_detail,,
301087,可孚医疗,124342940,9741980,,2026-07-29,SZSE,margin_detail,,
301088,戎美股份,41660355,1688136,,2026-07-29,SZSE,margin_detail,,
301089,拓新药业,117817326,3973299,,2026-07-29,SZSE,margin_detail,,
301090,华润材料,100506430,5749000,,2026-07-29,SZSE,margin_detail,,
301091,深城交,299850605,4255961,,2026-07-29,SZSE,margin_detail,,
301092,争光股份,84428562,13142312,,2026-07-29,SZSE,margin_detail,,
301093,华兰股份,843393436,23106725,,2026-07-29,SZSE,margin_detail,,
301095,广立微,487264473,32018873,,2026-07-29,SZSE,margin_detail,,
301096,百诚医药,173539368,6205803,,2026-07-29,SZSE,margin_detail,,
301097,天益医疗,56982096,600583,,2026-07-29,SZSE,margin_detail,,
301098,金埔园林,115628816,3335335,,2026-07-29,SZSE,margin_detail,,
301099,雅创电子,398427838,29420140,,2026-07-29,SZSE,margin_detail,,
301100,风光股份,55165775,2674964,,2026-07-29,SZSE,margin_detail,,
301101,明月镜片,154594490,3035508,,2026-07-29,SZSE,margin_detail,,
301102,兆讯传媒,65826022,599558,,2026-07-29,SZSE,margin_detail,,
301103,何氏眼科,67162128,3522733,,2026-07-29,SZSE,margin_detail,,
301105,鸿铭股份,112954261,1704474,,2026-07-29,SZSE,margin_detail,,
301106,骏成科技,85066776,3767767,,2026-07-29,SZSE,margin_detail,,
301107,瑜欣电子,56689452,2014260,,2026-07-29,SZSE,margin_detail,,
301108,洁雅股份,91097282,16352214,,2026-07-29,SZSE,margin_detail,,
301109,军信股份,101021942,2551071,,2026-07-29,SZSE,margin_detail,,
301110,青木科技,164970650,16140643,,2026-07-29,SZSE,margin_detail,,
301111,粤万年青,184313226,9597804,,2026-07-29,SZSE,margin_detail,,
301112,信邦智能,117325406,20991088,,2026-07-29,SZSE,margin_detail,,
301113,雅艺科技,28007342,1516499,,2026-07-29,SZSE,margin_detail,,
301115,联检科技,246283575,7151336,,2026-07-29,SZSE,margin_detail,,
301116,益客食品,64482549,2008750,,2026-07-29,SZSE,margin_detail,,
301117,佳缘科技,113813092,5712887,,2026-07-29,SZSE,margin_detail,,
301118,恒光股份,83032892,4661018,,2026-07-29,SZSE,margin_detail,,
301119,正强股份,91772629,1763439,,2026-07-29,SZSE,margin_detail,,
301120,新特电气,209786371,11383660,,2026-07-29,SZSE,margin_detail,,
301121,紫建电子,88378302,7799124,,2026-07-29,SZSE,margin_detail,,
301122,采纳股份,90478456,57679208,,2026-07-29,SZSE,margin_detail,,
301123,奕东电子,353443514,39881273,,2026-07-29,SZSE,margin_detail,,
301125,腾亚精工,67042285,2641439,,2026-07-29,SZSE,margin_detail,,
301126,达嘉维康,60985475,3744538,,2026-07-29,SZSE,margin_detail,,
301127,武汉天源,596281638,53636947,,2026-07-29,SZSE,margin_detail,,
301128,强瑞技术,576989460,26610249,,2026-07-29,SZSE,margin_detail,,
301129,瑞纳智能,51150621,2759333,,2026-07-29,SZSE,margin_detail,,
301130,西点药业,91792455,1971692,,2026-07-29,SZSE,margin_detail,,
301131,聚赛龙,124047926,2132239,,2026-07-29,SZSE,margin_detail,,
301132,满坤科技,167064240,11496855,,2026-07-29,SZSE,margin_detail,,
301133,金钟股份,155913168,8828058,,2026-07-29,SZSE,margin_detail,,
301135,瑞德智能,109730454,1696438,,2026-07-29,SZSE,margin_detail,,
301136,招标股份,77502256,5642322,,2026-07-29,SZSE,margin_detail,,
301137,哈焊华通,155313356,15101798,,2026-07-29,SZSE,margin_detail,,
301138,华研精机,71454370,3259102,,2026-07-29,SZSE,margin_detail,,
301141,中科磁业,184115057,4499455,,2026-07-29,SZSE,margin_detail,,
301148,嘉戎技术,141713906,3879408,,2026-07-29,SZSE,margin_detail,,
301149,隆华新材,220362714,3438014,,2026-07-29,SZSE,margin_detail,,
301150,中一科技,230747907,38059919,,2026-07-29,SZSE,margin_detail,,
301151,冠龙节能,50840794,4099150,,2026-07-29,SZSE,margin_detail,,
301152,天力锂能,95130582,6304726,,2026-07-29,SZSE,margin_detail,,
301153,中科江南,188895511,3799084,,2026-07-29,SZSE,margin_detail,,
301155,海力风电,241577364,7409393,,2026-07-29,SZSE,margin_detail,,
301156,美农生物,28843774,1857348,,2026-07-29,SZSE,margin_detail,,
301157,华塑科技,144774146,2223860,,2026-07-29,SZSE,margin_detail,,
301158,德石股份,137948511,21427023,,2026-07-29,SZSE,margin_detail,,
301159,三维天地,74379085,5789385,,2026-07-29,SZSE,margin_detail,,
301160,翔楼新材,436798189,4845028,,2026-07-29,SZSE,margin_detail,,
301161,唯万密封,106191807,9447394,,2026-07-29,SZSE,margin_detail,,
301162,国能日新,169587768,4943399,,2026-07-29,SZSE,margin_detail,,
301163,宏德股份,54978785,1238630,,2026-07-29,SZSE,margin_detail,,
301165,锐捷网络,835662802,335341011,,2026-07-29,SZSE,margin_detail,,
301166,优宁维,54408340,2307294,,2026-07-29,SZSE,margin_detail,,
301167,建研设计,44332205,2728620,,2026-07-29,SZSE,margin_detail,,
301168,通灵股份,364616871,5387589,,2026-07-29,SZSE,margin_detail,,
301169,零点有数,125351747,4281778,,2026-07-29,SZSE,margin_detail,,
301170,锡南科技,47392025,2474617,,2026-07-29,SZSE,margin_detail,,
301171,易点天下,1207492656,53723643,,2026-07-29,SZSE,margin_detail,,
301172,君逸数码,191259758,7306314,,2026-07-29,SZSE,margin_detail,,
301173,毓恬冠佳,43042974,976904,,2026-07-29,SZSE,margin_detail,,
301175,中科环保,268093072,3852964,,2026-07-29,SZSE,margin_detail,,
301176,逸豪新材,150753864,50811340,,2026-07-29,SZSE,margin_detail,,
301177,迪阿股份,69209412,1111868,,2026-07-29,SZSE,margin_detail,,
301178,天亿马,197130789,6506430,,2026-07-29,SZSE,margin_detail,,
301179,泽宇智能,138136082,4090084,,2026-07-29,SZSE,margin_detail,,
301180,万祥科技,66971237,2023953,,2026-07-29,SZSE,margin_detail,,
301181,标榜股份,111048075,4078695,,2026-07-29,SZSE,margin_detail,,
301182,凯旺科技,325487421,22434228,,2026-07-29,SZSE,margin_detail,,
301183,东田微,725853353,38021668,,2026-07-29,SZSE,margin_detail,,
301185,鸥玛软件,125408820,3276682,,2026-07-29,SZSE,margin_detail,,
301186,超达装备,227789316,3618185,,2026-07-29,SZSE,margin_detail,,
301187,欧圣电气,88992377,3729518,,2026-07-29,SZSE,margin_detail,,
301188,力诺药包,354904819,36388949,,2026-07-29,SZSE,margin_detail,,
301189,奥尼电子,237941526,15672910,,2026-07-29,SZSE,margin_detail,,
301190,善水科技,87172351,13985810,,2026-07-29,SZSE,margin_detail,,
301191,菲菱科思,299705440,51792526,,2026-07-29,SZSE,margin_detail,,
301192,泰祥股份,34404373,1240764,,2026-07-29,SZSE,margin_detail,,
301193,家联科技,69930651,3615219,,2026-07-29,SZSE,margin_detail,,
301195,北路智控,78101332,3239243,,2026-07-29,SZSE,margin_detail,,
301196,唯科科技,695319485,21461038,,2026-07-29,SZSE,margin_detail,,
301197,工大科雅,118869901,8279594,,2026-07-29,SZSE,margin_detail,,
301198,喜悦智行,125704835,2308494,,2026-07-29,SZSE,margin_detail,,
301199,迈赫股份,81386695,2119223,,2026-07-29,SZSE,margin_detail,,
301200,大族数控,355575499,59432849,,2026-07-29,SZSE,margin_detail,,
301201,诚达药业,228971114,19439492,,2026-07-29,SZSE,margin_detail,,
301202,朗威股份,92075401,4602870,,2026-07-29,SZSE,margin_detail,,
301203,国泰环保,42192662,865980,,2026-07-29,SZSE,margin_detail,,
301205,联特科技,1424903641,115260593,,2026-07-29,SZSE,margin_detail,,
301206,三元生物,226696088,1485793,,2026-07-29,SZSE,margin_detail,,
301207,华兰疫苗,122346569,9327692,,2026-07-29,SZSE,margin_detail,,
301208,中亦科技,160222220,3698110,,2026-07-29,SZSE,margin_detail,,
301209,联合化学,401002979,10835883,,2026-07-29,SZSE,margin_detail,,
301210,金杨精密,79729799,6651610,,2026-07-29,SZSE,margin_detail,,
301211,亨迪药业,88819558,6633009,,2026-07-29,SZSE,margin_detail,,
301212,联盛化学,51986426,1835322,,2026-07-29,SZSE,margin_detail,,
301213,观想科技,78788527,9808153,,2026-07-29,SZSE,margin_detail,,
301215,中汽股份,204690332,3380009,,2026-07-29,SZSE,margin_detail,,
301216,万凯新材,406490447,15269577,,2026-07-29,SZSE,margin_detail,,
301217,铜冠铜箔,1418619905,185533914,,2026-07-29,SZSE,margin_detail,,
301218,华是科技,137117806,29441541,,2026-07-29,SZSE,margin_detail,,
301219,腾远钴业,544679875,16600388,,2026-07-29,SZSE,margin_detail,,
301220,亚香股份,219213622,1941568,,2026-07-29,SZSE,margin_detail,,
301221,光庭信息,187520932,2402892,,2026-07-29,SZSE,margin_detail,,
301222,浙江恒威,103339527,3882345,,2026-07-29,SZSE,margin_detail,,
301223,中荣股份,79631197,1455720,,2026-07-29,SZSE,margin_detail,,
301225,恒勃股份,95377461,2497409,,2026-07-29,SZSE,margin_detail,,
301226,祥明智能,140458245,13865055,,2026-07-29,SZSE,margin_detail,,
301227,森鹰窗业,89667445,1892150,,2026-07-29,SZSE,margin_detail,,
301228,实朴检测,553658343,6045699,,2026-07-29,SZSE,margin_detail,,
301229,纽泰格,96652589,2044492,,2026-07-29,SZSE,margin_detail,,
301230,泓博医药,214738102,13747757,,2026-07-29,SZSE,margin_detail,,
301231,荣信文化,96459977,4537841,,2026-07-29,SZSE,margin_detail,,
301232,飞沃科技,521856529,19358555,,2026-07-29,SZSE,margin_detail,,
301233,盛帮股份,107400191,2047579,,2026-07-29,SZSE,margin_detail,,
301234,五洲医疗,60625351,48941184,,2026-07-29,SZSE,margin_detail,,
301235,华康洁净,237557279,24635935,,2026-07-29,SZSE,margin_detail,,
301236,软通动力,2068666595,37279898,,2026-07-29,SZSE,margin_detail,,
301237,和顺科技,148979561,7123906,,2026-07-29,SZSE,margin_detail,,
301238,瑞泰新材,328149069,14637264,,2026-07-29,SZSE,margin_detail,,
301239,普瑞眼科,98542586,2888995,,2026-07-29,SZSE,margin_detail,,
301246,宏源药业,201954362,26464278,,2026-07-29,SZSE,margin_detail,,
301248,杰创智能,400462855,17469702,,2026-07-29,SZSE,margin_detail,,
301251,威尔高,151167628,13912456,,2026-07-29,SZSE,margin_detail,,
301252,同星科技,128516901,8554210,,2026-07-29,SZSE,margin_detail,,
301255,通力科技,63874252,1926239,,2026-07-29,SZSE,margin_detail,,
301256,华融化学,112753124,4616963,,2026-07-29,SZSE,margin_detail,,
301257,普蕊斯,136685148,17379931,,2026-07-29,SZSE,margin_detail,,
301258,富士莱,60976959,5414611,,2026-07-29,SZSE,margin_detail,,
301259,艾布鲁,308834025,10718077,,2026-07-29,SZSE,margin_detail,,
301260,格力博,106115064,1467324,,2026-07-29,SZSE,margin_detail,,
301261,恒工精密,205385671,5865727,,2026-07-29,SZSE,margin_detail,,
301262,海看股份,155661009,3185243,,2026-07-29,SZSE,margin_detail,,
301263,泰恩康,845403562,6096197,,2026-07-29,SZSE,margin_detail,,
301265,华新科技,131751068,7902794,,2026-07-29,SZSE,margin_detail,,
301266,宇邦新材,111405324,2292355,,2026-07-29,SZSE,margin_detail,,
301267,华厦眼科,137117209,2889903,,2026-07-29,SZSE,margin_detail,,
301268,铭利达,125369561,2997477,,2026-07-29,SZSE,margin_detail,,
301269,华大九天,996181225,33963956,,2026-07-29,SZSE,margin_detail,,
301270,汉仪股份,190326548,6139974,,2026-07-29,SZSE,margin_detail,,
301272,英华特,46542532,1591016,,2026-07-29,SZSE,margin_detail,,
301273,瑞晨环保,106931550,10829244,,2026-07-29,SZSE,margin_detail,,
301275,汉朔科技,381059707,13375166,,2026-07-29,SZSE,margin_detail,,
301276,嘉曼服饰,93102426,1716398,,2026-07-29,SZSE,margin_detail,,
301277,新天地,77346677,5571007,,2026-07-29,SZSE,margin_detail,,
301278,快可电子,140710684,1828894,,2026-07-29,SZSE,margin_detail,,
301279,金道科技,147046712,1258781,,2026-07-29,SZSE,margin_detail,,
301280,珠城科技,298225209,6414357,,2026-07-29,SZSE,margin_detail,,
301281,科源制药,165146164,7008915,,2026-07-29,SZSE,margin_detail,,
301282,金禄电子,240849068,14843150,,2026-07-29,SZSE,margin_detail,,
301283,聚胶股份,75053561,2055017,,2026-07-29,SZSE,margin_detail,,
301285,鸿日达,710042926,9683102,,2026-07-29,SZSE,margin_detail,,
301286,侨源股份,205016351,3609507,,2026-07-29,SZSE,margin_detail,,
301287,康力源,68888417,841069,,2026-07-29,SZSE,margin_detail,,
301288,清研环境,120387759,1125505,,2026-07-29,SZSE,margin_detail,,
301289,国缆检测,57613115,1160285,,2026-07-29,SZSE,margin_detail,,
301290,东星医疗,90661783,6906465,,2026-07-29,SZSE,margin_detail,,
301291,明阳电气,315124672,23850514,,2026-07-29,SZSE,margin_detail,,
301292,海科新源,438044413,92743860,,2026-07-29,SZSE,margin_detail,,
